PCM_type_Wall,Thickness_Wall,Melting_Point_Wall,PCM_type_Roof,Thickness_Roof,Melting_Point_Roof,Roof_PCM_Position,wall_PCM_Position,IDD,EUI,TL,city,pareto,TL_phase
0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,11.79001,168.8,-16.0,Bushhr,False,8.0
0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,11.815722,169.444,-16.0,Bushhr,False,8.0
0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,11.812959,169.345,-16.0,Bushhr,False,8.0
1.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,12.015081,172.47,-1.0,Bushhr,False,23.0
1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,11.793536,168.849,0.0,Bushhr,False,0.0
1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,11.903366,170.585,0.0,Bushhr,False,0.0
1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,11.820067,168.7,-16.0,Bushhr,False,8.0
1.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,11.794827,169.048,-16.0,Bushhr,False,8.0
0.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,11.813949,168.998,-16.0,Bushhr,False,8.0
0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,11.798563,168.601,-16.0,Bushhr,False,8.0
1.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,11.794071,168.353,0.0,Bushhr,False,0.0
1.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,11.912521,170.982,-16.0,Bushhr,False,8.0
1.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,11.792783,168.254,0.0,Bushhr,False,0.0
1.0,1.0,2.0,0.0,2.0,4.0,1.0,1.0,11.787526,168.75,-16.0,Bushhr,False,8.0
0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,11.818985,169.246,-16.0,Bushhr,False,8.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.793487,169.246,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,11.902943,170.883,0.0,Bushhr,False,0.0
0.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,11.784922,167.808,-16.0,Bushhr,False,8.0
0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,11.794372,168.7,-16.0,Bushhr,False,8.0
1.0,0.0,3.0,0.0,2.0,3.0,2.0,2.0,11.796952,166.567,-16.0,Bushhr,False,8.0
1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,11.977195,171.875,-16.0,Bushhr,False,8.0
0.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,11.798526,169.048,-16.0,Bushhr,False,8.0
1.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,11.797198,168.651,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,11.819378,169.196,-16.0,Bushhr,False,8.0
0.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,11.787591,168.552,-16.0,Bushhr,False,8.0
0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,11.822387,169.246,-16.0,Bushhr,False,8.0
1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,11.795873,168.899,-16.0,Bushhr,False,8.0
0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,11.790245,166.617,-16.0,Bushhr,False,8.0
0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,11.980572,171.677,-16.0,Bushhr,False,8.0
0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,11.814665,169.147,-16.0,Bushhr,False,8.0
0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,11.974216,172.371,0.0,Bushhr,False,0.0
1.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,11.775839,168.601,-1.0,Bushhr,False,23.0
1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,11.793487,169.246,-16.0,Bushhr,False,8.0
0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,11.811699,169.345,-16.0,Bushhr,False,8.0
0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,11.790816,169.296,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,11.836627,169.048,-16.0,Bushhr,False,8.0
1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,11.909377,170.734,-16.0,Bushhr,False,8.0
0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,11.818985,169.246,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,11.964337,172.073,0.0,Bushhr,False,0.0
0.0,3.0,2.0,0.0,3.0,4.0,0.0,2.0,12.003028,172.569,-8.0,Bushhr,False,16.0
1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,11.817388,169.444,-16.0,Bushhr,False,8.0
0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,11.80991,169.345,-16.0,Bushhr,False,8.0
1.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,11.779699,168.155,-1.0,Bushhr,False,23.0
1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,11.913433,170.188,-16.0,Bushhr,False,8.0
1.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,11.906953,170.585,-16.0,Bushhr,False,8.0
1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,11.77764,168.502,-16.0,Bushhr,False,8.0
0.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,11.781058,167.857,-16.0,Bushhr,False,8.0
0.0,2.0,3.0,0.0,3.0,3.0,1.0,1.0,11.77572,168.105,0.0,Bushhr,False,0.0
0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,11.786981,169.395,-16.0,Bushhr,False,8.0
1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,11.819926,169.246,-16.0,Bushhr,False,8.0
1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,11.789781,168.75,-8.0,Bushhr,False,16.0
0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,11.848842,169.742,0.0,Bushhr,False,0.0
0.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,11.775738,168.75,1.0,Bushhr,False,1.0
1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,11.797524,167.063,-16.0,Bushhr,False,8.0
1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,11.787526,168.75,-16.0,Bushhr,False,8.0
1.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,11.816022,166.667,0.0,Bushhr,False,0.0
0.0,3.0,4.0,1.0,1.0,3.0,0.0,1.0,11.87744,170.337,0.0,Bushhr,False,0.0
0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,11.818985,169.246,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,11.783172,169.147,-16.0,Bushhr,False,8.0
0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,11.852982,169.742,-16.0,Bushhr,False,8.0
1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,11.791308,168.552,-8.0,Bushhr,False,16.0
1.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,11.788764,168.75,-8.0,Bushhr,False,16.0
1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,11.786938,168.998,0.0,Bushhr,False,0.0
0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,11.981759,172.024,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,11.892652,170.387,-16.0,Bushhr,False,8.0
1.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,11.794813,168.998,0.0,Bushhr,False,0.0
0.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,11.784137,168.948,-16.0,Bushhr,False,8.0
0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,11.824037,169.345,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,11.787591,168.552,-16.0,Bushhr,False,8.0
1.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,11.794278,169.147,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,11.818985,169.246,-16.0,Bushhr,False,8.0
0.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,11.791153,168.8,-16.0,Bushhr,False,8.0
1.0,3.0,4.0,0.0,2.0,2.0,1.0,0.0,11.795505,168.403,0.0,Bushhr,False,0.0
1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,11.797198,168.651,-16.0,Bushhr,False,8.0
1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,11.793487,169.246,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,11.815285,169.097,0.0,Bushhr,False,0.0
0.0,2.0,2.0,1.0,0.0,3.0,1.0,1.0,11.785546,169.246,-16.0,Bushhr,False,8.0
1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,11.789904,168.75,-16.0,Bushhr,False,8.0
1.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,11.798792,168.552,0.0,Bushhr,False,0.0
0.0,3.0,3.0,0.0,0.0,3.0,2.0,0.0,11.818508,169.395,-16.0,Bushhr,False,8.0
0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,11.784922,167.808,-16.0,Bushhr,False,8.0
0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,11.794361,168.899,-16.0,Bushhr,False,8.0
0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,11.767295,167.56,0.0,Bushhr,False,0.0
0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,11.814665,169.147,-16.0,Bushhr,False,8.0
1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,11.784205,168.552,0.0,Bushhr,False,0.0
1.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,11.977195,171.875,-16.0,Bushhr,False,8.0
0.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,11.901719,170.734,1.0,Bushhr,False,1.0
0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,11.775999,169.147,0.0,Bushhr,False,0.0
0.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,11.971548,172.073,-16.0,Bushhr,False,8.0
1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,11.981082,171.726,-8.0,Bushhr,False,16.0
0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,11.795252,168.651,-16.0,Bushhr,False,8.0
1.0,0.0,2.0,0.0,2.0,4.0,1.0,2.0,11.791823,166.667,-16.0,Bushhr,False,8.0
1.0,2.0,4.0,0.0,2.0,2.0,1.0,2.0,11.787011,168.8,-8.0,Bushhr,False,16.0
0.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,11.77572,168.105,0.0,Bushhr,False,0.0
1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,11.795873,168.899,-16.0,Bushhr,False,8.0
1.0,1.0,3.0,1.0,3.0,3.0,1.0,0.0,11.792783,168.254,0.0,Bushhr,False,0.0
1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,11.797198,168.651,-16.0,Bushhr,False,8.0
1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,11.794827,169.048,-16.0,Bushhr,False,8.0
1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11.855693,169.692,-16.0,Bushhr,False,8.0
1.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,11.783787,169.048,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,11.912521,170.982,-16.0,Bushhr,False,8.0
1.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,11.777199,168.403,-1.0,Bushhr,False,23.0
0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,11.815722,169.444,-16.0,Bushhr,False,8.0
1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,11.915745,170.685,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,11.790341,167.708,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,11.790503,168.75,0.0,Bushhr,False,0.0
0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,11.77572,168.105,0.0,Bushhr,False,0.0
1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,11.816001,168.849,0.0,Bushhr,False,0.0
1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,11.777935,168.452,-1.0,Bushhr,False,23.0
0.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,11.901779,170.635,-16.0,Bushhr,False,8.0
1.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,11.775839,168.601,-1.0,Bushhr,False,23.0
1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,11.794827,169.048,-16.0,Bushhr,False,8.0
0.0,3.0,4.0,1.0,0.0,2.0,2.0,1.0,11.779235,168.899,0.0,Bushhr,False,0.0
1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,11.820851,169.246,-16.0,Bushhr,False,8.0
1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,11.820067,168.7,-16.0,Bushhr,False,8.0
1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.860318,169.94,-16.0,Bushhr,False,8.0
1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,11.793487,169.246,-16.0,Bushhr,False,8.0
1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,11.795812,168.75,-16.0,Bushhr,False,8.0
1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,11.775839,168.601,-1.0,Bushhr,False,23.0
0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,11.785908,166.964,0.0,Bushhr,False,0.0
1.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,11.797198,168.651,-16.0,Bushhr,False,8.0
0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,11.814665,169.147,-16.0,Bushhr,False,8.0
1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,11.793487,169.246,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,11.790503,168.75,0.0,Bushhr,False,0.0
1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,11.786938,168.998,0.0,Bushhr,False,0.0
1.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,11.77764,168.502,-16.0,Bushhr,False,8.0
0.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,11.77572,168.105,0.0,Bushhr,False,0.0
1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,11.775839,168.601,-1.0,Bushhr,False,23.0
1.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,12.03944,170.337,0.0,Bushhr,False,0.0
1.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,11.777935,168.452,-1.0,Bushhr,False,23.0
0.0,2.0,2.0,1.0,0.0,4.0,0.0,1.0,11.829224,169.444,-16.0,Bushhr,False,8.0
0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,11.775999,169.147,0.0,Bushhr,False,0.0
1.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,11.861381,169.544,-16.0,Bushhr,False,8.0
0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,11.814665,169.147,-16.0,Bushhr,False,8.0
1.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,11.790019,166.667,-16.0,Bushhr,False,8.0
0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,11.786981,169.395,-16.0,Bushhr,False,8.0
1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,11.822593,169.196,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,11.81936,169.097,0.0,Bushhr,False,0.0
1.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,11.790202,168.7,0.0,Bushhr,False,0.0
0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,11.81251,168.8,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,11.789777,168.353,0.0,Bushhr,False,0.0
0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,11.852982,169.742,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,11.804564,167.063,0.0,Bushhr,False,0.0
1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,11.795873,168.899,-16.0,Bushhr,False,8.0
1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,11.793487,169.246,-16.0,Bushhr,False,8.0
1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,11.859648,169.692,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.783172,169.147,-16.0,Bushhr,False,8.0
0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,11.829224,169.444,-16.0,Bushhr,False,8.0
0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,11.852982,169.742,-16.0,Bushhr,False,8.0
0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,11.791153,168.8,-16.0,Bushhr,False,8.0
0.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,11.909248,170.337,-16.0,Bushhr,False,8.0
1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,11.794827,169.048,-16.0,Bushhr,False,8.0
1.0,3.0,4.0,0.0,0.0,3.0,2.0,2.0,11.800751,168.8,0.0,Bushhr,False,0.0
1.0,3.0,4.0,0.0,0.0,3.0,1.0,2.0,11.797635,168.601,0.0,Bushhr,False,0.0
0.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,11.753248,168.403,0.0,Bushhr,False,0.0
0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,11.81251,168.8,-16.0,Bushhr,False,8.0
1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,11.783787,169.048,-16.0,Bushhr,False,8.0
0.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,11.971548,172.073,-16.0,Bushhr,False,8.0
0.0,3.0,0.0,0.0,1.0,3.0,1.0,1.0,11.786981,169.395,-16.0,Bushhr,False,8.0
0.0,3.0,2.0,0.0,2.0,2.0,0.0,1.0,11.971548,172.073,-16.0,Bushhr,False,8.0
0.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,11.785498,168.849,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,11.778282,168.552,0.0,Bushhr,False,0.0
1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,11.794827,169.048,-16.0,Bushhr,False,8.0
1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,11.853601,169.494,0.0,Bushhr,False,0.0
0.0,1.0,4.0,1.0,2.0,4.0,1.0,0.0,11.81251,168.8,-16.0,Bushhr,False,8.0
1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,11.817903,168.849,0.0,Bushhr,False,0.0
1.0,3.0,4.0,1.0,2.0,3.0,0.0,2.0,12.015081,172.47,-1.0,Bushhr,False,23.0
0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,11.790245,166.617,-16.0,Bushhr,False,8.0
0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,11.815722,169.444,-16.0,Bushhr,False,8.0
1.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,11.819926,169.246,-16.0,Bushhr,False,8.0
1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,11.794827,169.048,-16.0,Bushhr,False,8.0
0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,11.77572,168.105,0.0,Bushhr,False,0.0
0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,11.901779,170.635,-16.0,Bushhr,False,8.0
0.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,11.791153,168.8,-16.0,Bushhr,False,8.0
1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,11.792761,168.8,-16.0,Bushhr,False,8.0
1.0,2.0,4.0,0.0,1.0,2.0,1.0,2.0,11.793159,168.998,-16.0,Bushhr,False,8.0
0.0,1.0,4.0,0.0,2.0,4.0,0.0,1.0,11.971548,172.073,-16.0,Bushhr,False,8.0
1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,11.817018,169.345,-16.0,Bushhr,False,8.0
0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,11.987533,172.173,-16.0,Bushhr,False,8.0
0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,11.785498,168.849,-16.0,Bushhr,False,8.0
1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,11.887414,169.99,0.0,Bushhr,False,0.0
1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,11.775839,168.601,-1.0,Bushhr,False,23.0
1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,11.775839,168.601,-1.0,Bushhr,False,23.0
1.0,3.0,4.0,1.0,2.0,2.0,0.0,0.0,12.03944,170.337,0.0,Bushhr,False,0.0
0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,11.816919,168.849,-16.0,Bushhr,False,8.0
0.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,11.792035,168.552,-16.0,Bushhr,False,8.0
0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,11.901779,170.635,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,1.0,2.0,0.0,0.0,1.0,11.991127,171.875,-8.0,Bushhr,False,16.0
0.0,2.0,3.0,0.0,2.0,4.0,1.0,1.0,11.77572,168.105,0.0,Bushhr,False,0.0
1.0,2.0,4.0,1.0,2.0,3.0,1.0,0.0,11.816022,166.667,0.0,Bushhr,False,0.0
1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,11.81866,168.849,-16.0,Bushhr,False,8.0
1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,11.912521,170.982,-16.0,Bushhr,False,8.0
1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,11.81936,169.097,0.0,Bushhr,False,0.0
0.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,11.77572,168.105,0.0,Bushhr,False,0.0
1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,11.915745,170.685,-16.0,Bushhr,False,8.0
0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,11.824037,169.345,-16.0,Bushhr,False,8.0
1.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,11.819378,169.196,-16.0,Bushhr,False,8.0
0.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,11.798563,168.601,-16.0,Bushhr,False,8.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,11.852982,169.742,-16.0,Bushhr,False,8.0
1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,11.800216,168.75,-16.0,Bushhr,False,8.0
1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,11.793487,169.246,-16.0,Bushhr,False,8.0
0.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,11.790341,167.708,-16.0,Bushhr,False,8.0
0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,11.777037,168.353,-16.0,Bushhr,False,8.0
0.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,11.829224,169.444,-16.0,Bushhr,False,8.0
0.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,11.787591,168.552,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,11.793487,169.246,-16.0,Bushhr,False,8.0
1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,11.817388,169.444,-16.0,Bushhr,False,8.0
0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,11.77572,168.105,0.0,Bushhr,False,0.0
1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,11.780067,168.601,-16.0,Bushhr,False,8.0
0.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,11.77712,169.097,0.0,Bushhr,False,0.0
0.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,11.898978,170.685,-16.0,Bushhr,False,8.0
0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,11.798313,169.196,-16.0,Bushhr,False,8.0
0.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,12.017438,173.115,0.0,Bushhr,False,0.0
1.0,3.0,2.0,0.0,1.0,1.0,2.0,2.0,11.794951,168.601,0.0,Bushhr,False,0.0
0.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,11.778313,168.8,0.0,Bushhr,False,0.0
1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,11.903366,170.585,0.0,Bushhr,False,0.0
0.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,11.87744,170.337,0.0,Bushhr,False,0.0
0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,11.784803,169.097,-16.0,Bushhr,False,8.0
0.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,11.807337,169.196,0.0,Bushhr,False,0.0
0.0,2.0,3.0,0.0,1.0,4.0,2.0,1.0,11.781058,167.857,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,11.786938,168.998,0.0,Bushhr,False,0.0
0.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,11.77572,168.105,0.0,Bushhr,False,0.0
1.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,12.015081,172.47,-1.0,Bushhr,False,23.0
0.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,11.824037,169.345,-16.0,Bushhr,False,8.0
1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,11.819926,169.246,-16.0,Bushhr,False,8.0
0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,11.816654,169.246,-16.0,Bushhr,False,8.0
0.0,2.0,0.0,0.0,3.0,4.0,2.0,2.0,11.790341,167.708,-16.0,Bushhr,False,8.0
0.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,11.772402,168.651,-8.0,Bushhr,False,16.0
1.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,11.789777,168.353,0.0,Bushhr,False,0.0
0.0,2.0,4.0,1.0,2.0,4.0,1.0,0.0,11.807506,166.964,0.0,Bushhr,False,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,11.852982,169.742,-16.0,Bushhr,False,8.0
1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,11.818389,169.345,-16.0,Bushhr,False,8.0
0.0,1.0,4.0,0.0,1.0,2.0,2.0,0.0,11.813898,169.345,-16.0,Bushhr,False,8.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,11.798792,168.552,0.0,Bushhr,False,0.0
1.0,1.0,4.0,0.0,2.0,3.0,1.0,0.0,11.814224,169.097,-16.0,Bushhr,False,8.0
0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,11.816469,169.246,-16.0,Bushhr,False,8.0
1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,11.794827,169.048,-16.0,Bushhr,False,8.0
1.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,11.784972,168.353,-16.0,Bushhr,False,8.0
0.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,11.821428,169.246,-16.0,Bushhr,False,8.0
1.0,2.0,3.0,0.0,1.0,3.0,2.0,1.0,11.794813,168.998,0.0,Bushhr,False,0.0
